0,007,10_cat,11_cat,12_cat,13_cat,14_cat,15,16_cat,17,18,19,1_cat,20,21,22,23,24,25,26,27,28,29,2_cat,3,30,31,32,33,34,35,36,37,38,39,40,41,42,43_cat,44,45,46,47,48,49,4_cat,5,50,6,7_cat,8_cat,9_cat,y
0.0239,2.0,17,8,256,310,410,0.3047,304,0.3721,0.0697,0.5081,749,0.3181,0.0466,0.3477,0.5664,0.4333,0.4941,0.9652,0.4109,0.0519,0.6322,249,0.3406,0.2579,0.2889,2.3741,0.7385,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1913,0.8222,0.4411,232,425.1183,57.0741,10.2937,16.9703,1.8659,0.4155,962,5.2245,2.4394,100.8148,749,151,1382,116.1843
0.0522,2.0,4,232,255,250,396,0.3744,247,0.3772,0.0718,0.4482,779,0.4046,0.0441,0.347,0.4786,0.3512,0.5142,0.7681,0.37,0.067,0.53,325,0.5823,0.3158,0.1679,2.3629,0.8467,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1168,0.7963,0.4809,232,425.1327,57.1927,10.2937,16.9703,1.4961,0.4629,995,5.2095,2.4622,100.7865,1325,1347,1382,100.3161
0.1071,,19,232,255,302,441,0.3047,8,0.3299,0.05,0.4364,741,0.267,0.0429,0.2962,0.4918,0.3462,0.4512,0.8363,0.352,0.0372,0.5187,67,0.4135,0.2142,0.1504,2.3671,0.4011,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2243,0.7116,0.4092,232,425.1266,57.1479,10.7731,17.7465,1.8073,0.4823,964,5.2197,2.4635,100.7566,804,1348,1388,18.6833
0.075,,0,232,252,319,442,0.3047,8,0.3435,0.0689,0.4351,750,0.3096,0.043,0.3608,0.5524,0.3921,0.5208,0.7659,0.3979,0.0717,0.6564,4,0.3062,0.2341,0.1981,2.4161,0.6898,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1882,0.8446,0.3773,232,425.1201,57.0988,10.7731,17.7465,1.8475,0.4597,942,5.2386,2.4641,100.9447,757,316,1378,39.9167
0.0319,2.0,4,232,255,320,443,0.3396,247,0.3216,0.0654,0.3819,780,0.3264,0.0419,0.3159,0.4933,0.3828,0.4481,0.7811,0.3968,0.0629,0.6197,151,0.6329,0.265,0.1731,2.3859,0.6237,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0619,0.7157,0.4809,232,425.131,57.1891,10.2937,16.9703,1.4961,0.4758,996,5.2302,2.4858,100.8857,1326,1354,1382,88.8971
0.0598,1.0,47,232,269,311,411,0.3047,25,0.3748,0.051,0.4497,781,0.2195,0.047,0.3292,0.4991,0.3451,0.5189,0.8408,0.3849,0.0599,0.5302,303,0.5148,0.1947,0.1456,2.3631,0.387,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2972,0.8031,0.4172,232,425.1391,57.1958,10.7731,17.7465,1.4961,0.4364,997,5.2109,2.4594,100.8674,803,326,1382,74.5501
0.0201,0.0,48,238,264,302,404,0.3047,304,0.2858,0.0633,0.3061,782,0.2556,0.034,0.2705,0.4545,0.3288,0.3852,0.6807,0.3522,0.0447,0.4876,250,0.2096,0.2491,0.1507,2.3769,0.482,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0737,0.6055,0.4012,232,425.1881,57.305,10.7731,17.7465,1.8365,0.4667,998,5.2153,2.554,100.881,836,1355,1380,63.8648
0.1088,3.0,49,232,270,302,444,0.4441,247,0.3593,0.0756,0.3986,741,0.3992,0.0385,0.3172,0.4857,0.3461,0.4537,0.7187,0.3644,0.0662,0.5208,941,0.5526,0.2313,0.1474,2.3712,0.3478,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1435,0.7201,0.4809,232,425.1536,57.2845,10.2937,16.9703,1.4961,0.4667,999,5.2169,2.4394,100.7311,792,1349,1387,101.4375
0.0598,1.0,19,232,255,302,441,0.3047,247,0.2835,0.0611,0.3368,783,0.2056,0.0409,0.31,0.4759,0.3465,0.4485,0.7582,0.3483,0.0528,0.5581,940,0.664,0.2163,0.1489,2.369,0.4385,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0933,0.705,0.4889,232,425.1548,57.2946,10.2937,16.9703,1.4961,0.5172,1000,5.2487,2.8703,100.9833,742,61,1388,76.3084
0.0548,1.0,50,232,252,302,445,0.3396,235,0.3919,0.0808,0.4777,756,0.3761,0.0438,0.3316,0.5432,0.3895,0.4656,0.7873,0.3822,0.0595,0.6431,67,0.4236,0.2269,0.1611,2.381,0.5506,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0737,0.7631,0.449,232,425.1693,57.3458,10.2937,16.9703,1.8001,0.4686,1001,5.2482,2.4394,100.9937,835,61,1379,67.0525
0.0852,0.0,25,8,264,8,446,0.3047,235,0.3721,0.0697,0.5081,741,0.3181,0.0466,0.3477,0.5664,0.4333,0.4941,0.9652,0.4109,0.0519,0.6322,249,0.3608,0.2579,0.2889,2.3741,0.7385,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1913,0.8222,0.449,232,425.2338,57.4993,10.2937,16.9703,1.8392,0.486,1002,5.2243,2.5969,100.8091,749,151,1390,149.5787
0.0455,3.0,51,239,254,304,447,0.3047,247,0.3432,0.0781,0.3899,784,0.3142,0.0496,0.3149,0.6998,0.3281,0.4163,0.8107,0.3952,0.1017,0.4784,4,0.3001,0.2992,0.1269,2.3957,0.1156,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0093,0.7135,0.3136,232,425.1281,57.172,10.2937,16.9703,1.8418,0.4155,1003,5.2284,2.4394,100.7968,888,304,1384,97.8609
0.0311,3.0,4,67,271,250,396,0.3396,25,0.2657,0.0508,0.3425,756,0.1845,0.0402,0.3036,0.4958,0.4027,0.4402,0.7903,0.3396,0.0372,0.5435,940,0.664,0.1762,0.1367,2.3671,0.2601,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.3694,0.7116,0.3375,232,425.1185,57.0752,10.2937,16.9703,1.4961,0.4968,1004,5.252,2.5033,101.0102,756,55,1382,155.6566
0.0311,1.0,4,232,255,302,448,0.3047,25,0.3772,0.0718,0.4482,754,0.4046,0.0441,0.347,0.4786,0.3512,0.5142,0.7681,0.37,0.067,0.53,325,0.6025,0.3158,0.1679,2.3629,0.8467,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1168,0.7963,0.4968,232,425.2124,57.3395,10.2937,16.9703,1.4961,0.4629,995,5.2095,2.4622,100.7865,1325,1347,1382,66.4599
0.119,2.0,52,232,254,319,449,0.3047,304,0.3639,0.0894,0.3822,785,0.3722,0.0426,0.3791,0.5927,0.4346,0.5228,0.8161,0.4238,0.0814,0.7748,306,0.7787,0.2718,0.1494,2.3896,0.3694,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.047,0.8898,0.0267,232,425.2686,57.5473,10.2937,16.9703,1.4961,0.462,1005,5.2459,2.4964,100.9936,840,1356,1394,101.1298
0.059,2.0,9,232,258,15,401,0.3047,8,0.365,0.0626,0.4406,740,0.2644,0.0436,0.3494,0.5771,0.3737,0.5358,0.8403,0.3962,0.0449,0.5885,325,0.5971,0.2212,0.158,2.3671,0.4768,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.3035,0.8678,0.4172,232,425.1534,57.2359,10.7731,17.7465,1.4961,0.4264,1006,5.241,2.4639,100.9371,769,325,1384,103.9195
0.026,1.0,53,232,255,302,450,0.3047,232,0.3625,0.073,0.4619,761,0.3426,0.0476,0.3586,0.4998,0.3387,0.5628,0.998,0.3711,0.0516,0.5876,4,0.317,0.2427,0.1676,2.3831,0.3672,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0376,0.8273,0.4092,232,425.1775,57.369,10.7731,17.7465,1.8363,0.4558,1007,5.2414,2.4394,100.9507,818,325,1379,78.7752
0.0514,0.0,3,232,255,4,451,0.3047,232,0.3549,0.0784,0.3917,758,0.2744,0.0424,0.3011,0.4352,0.3335,0.4619,0.7812,0.3257,0.0447,0.4844,940,0.668,0.2211,0.1405,2.3682,0.2627,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0901,0.71,0.4411,232,425.2667,57.5605,10.7731,17.7465,1.4961,0.61,945,5.2204,2.7001,100.7523,1321,940,1381,41.4719
0.2034,2.0,2,232,254,319,442,0.4093,235,0.2797,0.0634,0.3328,786,0.1871,0.0349,0.3053,0.464,0.3353,0.4504,0.6724,0.3331,0.022,0.5026,151,0.6201,0.2156,0.167,2.4076,0.4641,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0697,0.7041,0.2896,232,425.2784,57.5817,10.7731,17.7465,1.4961,0.4541,1008,5.2182,2.4451,100.7224,760,247,1380,120.4453
0.0666,2.0,19,232,255,302,441,0.3396,304,0.3299,0.05,0.4364,786,0.267,0.0429,0.2962,0.4918,0.3462,0.4512,0.8363,0.352,0.0372,0.5187,325,0.589,0.2142,0.1504,2.3671,0.4011,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2243,0.7116,0.4172,232,425.2259,57.4705,10.7731,17.7465,1.4961,0.4823,964,5.2197,2.4635,100.7566,804,1348,1388,95.9429
0.0243,1.0,19,232,255,304,452,0.3396,235,0.3122,0.0511,0.4106,753,0.2451,0.0441,0.2932,0.4912,0.3601,0.4344,0.8223,0.3538,0.0372,0.53,4,0.3176,0.2135,0.1487,2.3671,0.3961,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2266,0.676,0.449,232,425.1308,57.1823,10.2937,16.9703,1.827,0.4789,964,5.2197,2.4715,100.7566,804,1348,1388,49.5963
0.0953,3.0,54,232,252,321,453,0.4093,247,0.4206,0.0833,0.5139,742,0.3528,0.0458,0.3246,0.5007,0.3489,0.5097,0.8409,0.3484,0.0342,0.5782,325,0.5938,0.2359,0.1624,2.378,0.5039,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1105,0.8169,0.4331,232,425.2038,57.4271,10.7731,17.7465,1.4961,0.4303,1009,5.2432,2.4726,100.946,755,1350,1386,101.1336
0.037,3.0,32,232,257,302,426,0.3047,25,0.3985,0.083,0.447,770,0.4017,0.0431,0.3357,0.4667,0.3269,0.5104,0.6867,0.3393,0.0298,0.551,151,0.637,0.2217,0.1528,2.3835,0.3748,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.047,0.7884,0.4729,232,425.1221,57.1305,10.2937,16.9703,1.4961,0.486,979,5.2368,2.5182,100.9393,740,1346,1387,100.2782
0.1204,1.0,2,232,254,319,442,0.3396,232,0.2797,0.0634,0.3328,741,0.1871,0.0349,0.3053,0.464,0.3353,0.4504,0.6724,0.3331,0.022,0.5026,4,0.3021,0.2156,0.167,2.4076,0.4641,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0697,0.7041,0.3375,232,425.1683,57.2798,10.7731,17.7465,1.8363,0.4541,1008,5.2182,2.4451,100.7224,760,247,1380,84.3876
0.0307,2.0,55,232,272,17,454,0.3047,232,0.3542,0.0716,0.4786,738,0.3528,0.045,0.3707,0.5652,0.3881,0.5245,0.7721,0.3952,0.0598,0.6297,940,0.6694,0.2296,0.2036,2.408,0.728,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1882,0.8608,0.0745,232,425.1209,57.1132,10.2937,16.9703,1.4961,0.462,1010,5.2387,2.4964,100.9461,757,316,1393,108.7044
0.0708,2.0,56,232,252,302,455,0.3744,235,0.3296,0.0525,0.4224,777,0.2795,0.0447,0.31,0.4655,0.3427,0.4783,0.7831,0.3453,0.0447,0.5019,940,0.6781,0.2124,0.1514,2.3712,0.4261,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4941,0.7271,0.4012,232,425.1191,57.0965,10.7731,17.7465,1.4961,0.4411,1011,5.2154,2.4394,100.7124,777,1349,1391,91.2047
0.0725,1.0,57,232,256,302,456,0.3396,232,0.3182,0.0504,0.4296,757,0.2036,0.0465,0.3517,0.5221,0.389,0.5361,0.8569,0.3766,0.0521,0.5734,19,0.3824,0.1917,0.1522,2.3671,0.4136,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4494,0.8307,0.5128,232,425.1666,57.3104,10.2937,16.9703,1.814,0.4496,1012,5.2369,2.4498,100.9123,761,1346,1386,90.7145
0.0286,3.0,14,232,255,302,407,0.3047,235,0.3182,0.0504,0.4296,755,0.2036,0.0465,0.3517,0.5221,0.389,0.5361,0.8569,0.3766,0.0521,0.5734,940,0.6565,0.1917,0.1522,2.3671,0.4136,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4494,0.8307,0.3853,232,425.2158,57.4403,10.2937,16.9703,1.4961,0.4961,959,5.2367,2.4394,100.9196,761,1346,1384,94.9304
0.0421,2.0,58,232,255,302,457,0.3396,25,0.3597,0.0552,0.4294,760,0.3045,0.0443,0.2937,0.4374,0.3375,0.4771,0.7383,0.3205,0.0373,0.4597,250,0.2278,0.2075,0.1467,2.3671,0.321,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2039,0.6944,0.4331,232,425.1183,57.0845,10.7731,17.7465,1.8224,0.4219,1013,5.2196,2.511,100.7288,776,940,1393,92.1802
0.1012,2.0,59,232,258,302,458,0.3744,232,0.3299,0.05,0.4364,787,0.267,0.0429,0.2962,0.4918,0.3462,0.4512,0.8363,0.352,0.0372,0.5187,941,0.5559,0.2142,0.1504,2.3671,0.4011,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2243,0.7116,0.4411,232,425.18,57.348,10.7731,17.7465,1.4961,0.5095,1014,5.2206,2.5269,100.7648,804,1344,1386,108.194
0.1004,2.0,27,232,260,302,459,0.3744,304,0.3745,0.0842,0.4673,741,0.3494,0.0418,0.3138,0.4545,0.3101,0.465,0.7956,0.3554,0.0371,0.53,941,0.531,0.223,0.1631,2.3647,0.4011,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0658,0.7249,0.3534,232,425.2527,57.5132,10.2937,16.9703,1.4961,0.5342,973,5.2155,2.6715,100.7013,758,247,1385,101.4194
0.0176,0.0,60,232,273,302,285,0.3047,250,0.3112,0.0502,0.4044,788,0.2172,0.0426,0.3034,0.4912,0.3533,0.4697,0.8073,0.3666,0.0298,0.5721,941,0.5283,0.2018,0.154,2.3631,0.4395,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5184,0.7359,0.3614,232,425.166,57.2843,10.7731,17.7465,1.4961,0.4452,1015,5.2176,2.4394,100.7135,751,247,1381,48.4289
0.0431,0.0,4,8,274,250,396,0.479,235,0.3794,0.0699,0.5085,789,0.3329,0.0459,0.3549,0.5686,0.4464,0.4994,0.9366,0.418,0.048,0.6582,249,0.3514,0.259,0.2801,2.3753,0.656,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2031,0.8516,0.2339,232,425.1204,57.1109,10.7731,17.7465,1.8415,0.438,1016,5.225,2.4852,100.819,749,151,1395,30.8607
0.0273,0.0,4,232,255,250,396,0.3047,247,0.2581,0.0533,0.3087,742,0.2283,0.0383,0.271,0.4998,0.451,0.3768,0.6423,0.3623,0.0574,0.7547,325,0.6059,0.244,0.1532,2.3863,0.43,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0658,0.6,0.4889,232,425.1304,57.1706,10.2937,16.9703,1.4961,0.5071,946,5.2485,2.4854,100.9596,933,1343,1382,51.1392
0.021,,61,232,275,316,460,0.3047,304,0.2936,0.0494,0.3915,760,0.2292,0.0429,0.3019,0.4716,0.3473,0.4576,0.8166,0.352,0.0227,0.5406,19,0.3703,0.1991,0.1544,2.3631,0.4745,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4792,0.6986,0.4092,232,425.1286,57.1597,10.2937,16.9703,1.8328,0.5283,1017,5.2168,2.7144,100.719,751,1349,1393,33.2667
0.0277,2.0,4,8,274,303,461,0.3744,25,0.3794,0.0699,0.5085,790,0.3329,0.0459,0.3549,0.5686,0.4464,0.4994,0.9366,0.418,0.048,0.6582,250,0.238,0.259,0.2801,2.3753,0.656,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2031,0.8516,0.2737,232,425.2804,57.4836,10.7731,17.7465,1.8224,0.438,1016,5.225,2.4852,100.819,749,151,1395,109.268
0.0362,2.0,43,232,258,302,462,0.3744,304,0.2657,0.0508,0.3425,791,0.1845,0.0402,0.3036,0.4958,0.4027,0.4402,0.7903,0.3396,0.0372,0.5435,940,0.6889,0.1762,0.1367,2.3671,0.2601,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.3694,0.7116,0.4809,232,425.21,57.4496,10.2937,16.9703,1.4961,0.4907,990,5.2515,2.4814,101.0158,756,55,1379,134.3934
0.037,0.0,62,232,276,322,463,0.3396,25,0.3895,0.0521,0.4619,792,0.3312,0.0456,0.3333,0.4912,0.3474,0.5487,0.761,0.3576,0.0306,0.5301,25,0.2805,0.1889,0.146,2.3631,0.3864,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.6149,0.8395,0.1223,232,425.1229,57.1292,10.7731,17.7465,1.8102,0.4155,1018,5.2178,2.4394,100.7163,799,247,1387,29.5868
0.0471,,63,232,252,8,446,0.3047,25,0.3475,0.0687,0.4453,751,0.3216,0.0435,0.3394,0.5108,0.35,0.5031,0.7288,0.3674,0.0521,0.5581,249,0.3635,0.2298,0.1654,2.3671,0.5858,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2839,0.7866,0.4729,232,425.1297,57.1467,10.2937,16.9703,1.8162,0.4474,1019,5.2167,2.4632,100.6973,793,319,1387,32.1333
0.1899,,63,232,252,8,446,0.479,304,0.3475,0.0687,0.4453,751,0.3216,0.0435,0.3394,0.5108,0.35,0.5031,0.7288,0.3674,0.0521,0.5581,941,0.5519,0.2298,0.1654,2.3671,0.5858,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2839,0.7866,0.449,232,425.1287,57.1467,10.2937,16.9703,1.4961,0.4474,1019,5.2167,2.4632,100.6973,793,319,1387,43.1667
0.0573,1.0,64,232,257,311,411,0.3396,235,0.3112,0.0502,0.4044,793,0.2172,0.0426,0.3034,0.4912,0.3533,0.4697,0.8073,0.3666,0.0298,0.5721,325,0.6025,0.2018,0.154,2.3631,0.4395,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5184,0.7359,0.3534,232,425.1305,57.1873,10.7731,17.7465,1.4961,0.4292,1020,5.2177,2.4701,100.7207,751,247,1393,77.8919
0.0459,,65,232,276,323,464,0.3396,247,0.353,0.0712,0.4159,777,0.3818,0.0401,0.3205,0.5034,0.3333,0.463,0.7332,0.368,0.0595,0.53,303,0.5006,0.2252,0.1493,2.3737,0.3678,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1584,0.7282,0.3534,232,425.138,57.2311,10.7731,17.7465,1.4961,0.4155,1021,5.2169,2.4394,100.7312,792,1349,1395,31.4667
0.0987,0.0,26,232,252,306,419,0.3744,235,0.4206,0.0833,0.5139,794,0.3528,0.0458,0.3246,0.5007,0.3489,0.5097,0.8409,0.3484,0.0342,0.5782,52,0.7052,0.2359,0.1624,2.378,0.5039,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1105,0.8169,0.3932,232,425.1343,57.2056,10.7731,17.7465,1.4961,0.4301,1022,5.2426,2.4394,100.9462,755,1350,1391,48.968
0.0395,0.0,66,232,258,302,465,0.3047,235,0.365,0.0626,0.4406,761,0.2644,0.0436,0.3494,0.5771,0.3737,0.5358,0.8403,0.3962,0.0449,0.5885,151,0.6113,0.2212,0.158,2.3671,0.4768,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.3035,0.8678,0.3136,232,425.1799,57.3742,10.7731,17.7465,1.4961,0.4155,1023,5.241,2.4394,100.9404,769,325,1379,55.2813
0.0404,,67,240,255,302,466,0.3047,8,0.3534,0.069,0.4184,795,0.2203,0.0439,0.2999,0.4967,0.3637,0.4904,0.8187,0.3787,0.0512,0.544,135,0.745,0.2019,0.1439,2.3671,0.3899,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2047,0.768,0.4092,232,425.1272,57.1469,10.7731,17.7465,1.4961,0.4879,1024,5.2108,2.925,100.8756,894,326,1387,22.7833
0.0186,3.0,4,232,255,250,396,0.3047,235,0.2936,0.0494,0.3915,777,0.2292,0.0429,0.3019,0.4716,0.3473,0.4576,0.8166,0.352,0.0227,0.5406,244,0.4709,0.1991,0.1544,2.3631,0.4745,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4792,0.6986,0.465,232,425.132,57.1565,10.2937,16.9703,1.4961,0.4535,971,5.2176,2.5525,100.7059,751,319,1388,76.8183
0.0423,0.0,68,232,266,302,467,0.3396,247,0.3745,0.0842,0.4673,796,0.3494,0.0418,0.3138,0.4545,0.3101,0.465,0.7956,0.3554,0.0371,0.53,52,0.7052,0.223,0.1631,2.3647,0.4011,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0658,0.7249,0.2976,232,425.171,57.2719,10.2937,16.9703,1.4961,0.4155,1025,5.2154,2.4394,100.6993,758,247,1386,50.2351
0.0277,2.0,24,232,264,302,285,0.3396,25,0.3534,0.069,0.4184,762,0.2203,0.0439,0.2999,0.4967,0.3637,0.4904,0.8187,0.3787,0.0512,0.544,941,0.5397,0.2019,0.1439,2.3671,0.3899,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2047,0.768,0.3773,232,425.1994,57.3283,10.7731,17.7465,1.4961,0.4155,969,5.2113,2.4394,100.8912,894,326,1389,183.4469
0.0514,,69,232,258,302,468,0.4093,247,0.3742,0.0521,0.4338,741,0.4086,0.0454,0.3437,0.4689,0.3483,0.5428,0.7785,0.3481,0.03,0.53,151,0.6208,0.1874,0.1467,2.3631,0.3779,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5404,0.8183,0.4889,232,425.1735,57.3203,10.2937,16.9703,1.4961,0.4532,1026,5.2178,2.4467,100.7201,799,247,1387,36.5
0.0227,3.0,70,241,254,324,469,0.3047,247,0.2894,0.0525,0.3973,797,0.1987,0.0448,0.3266,0.4979,0.446,0.4413,0.861,0.3291,0.0371,0.4514,249,0.3372,0.2119,0.1612,2.3892,0.4985,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0658,0.7432,0.465,232,425.2012,57.3711,10.2937,16.9703,1.8481,0.4515,1027,5.2463,2.4394,100.9325,778,1357,1386,166.9308
0.2035,,56,232,252,302,470,0.3396,247,0.3534,0.069,0.4184,798,0.2203,0.0439,0.2999,0.4967,0.3637,0.4904,0.8187,0.3787,0.0512,0.544,19,0.4013,0.2019,0.1439,2.3671,0.3899,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2047,0.768,0.4092,232,425.2322,57.3664,10.7731,17.7465,1.8497,0.4335,1028,5.2111,2.4495,100.887,894,326,1391,46.6333
0.0556,2.0,71,232,256,317,471,0.3396,8,0.3895,0.0521,0.4619,799,0.3312,0.0456,0.3333,0.4912,0.3474,0.5487,0.761,0.3576,0.0306,0.5301,52,0.7281,0.1889,0.146,2.3631,0.3864,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.6149,0.8395,0.4172,232,425.1182,57.0738,10.7731,17.7465,1.4961,0.4247,1029,5.2178,2.4807,100.7201,799,247,1387,96.6339
0.0649,2.0,39,232,255,302,472,0.3047,232,0.3216,0.0654,0.3819,780,0.3264,0.0419,0.3159,0.4933,0.3828,0.4481,0.7811,0.3968,0.0629,0.6197,151,0.612,0.265,0.1731,2.3859,0.6237,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0619,0.7157,0.4889,232,425.1267,57.1664,10.2937,16.9703,1.4961,0.4692,1030,5.2303,2.4394,100.8861,1326,1354,1382,105.4472
0.0729,,4,232,255,303,417,0.4441,8,0.3772,0.0718,0.4482,800,0.4046,0.0441,0.347,0.4786,0.3512,0.5142,0.7681,0.37,0.067,0.53,250,0.2258,0.3158,0.1679,2.3629,0.8467,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1168,0.7963,0.465,232,425.2129,57.4466,10.2937,16.9703,1.8263,0.4629,995,5.2095,2.4622,100.7865,1325,1347,1382,20.0167
0.1319,3.0,72,232,258,325,473,0.3744,8,0.3578,0.0809,0.473,740,0.3329,0.0426,0.347,0.6086,0.3684,0.4957,0.8407,0.397,0.0519,0.5623,4,0.3035,0.2474,0.1883,2.3753,0.7029,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0705,0.8189,0.3932,232,425.141,57.2373,10.2937,16.9703,1.8418,0.4155,1031,5.2399,2.554,100.9263,738,316,1386,129.9626
0.1135,1.0,4,235,255,250,396,0.4093,304,0.3435,0.0689,0.4351,801,0.3096,0.043,0.3608,0.5524,0.3921,0.5208,0.7659,0.3979,0.0717,0.6564,940,0.6579,0.2341,0.1981,2.4161,0.6898,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1882,0.8446,0.4251,232,425.2103,57.4482,10.7731,17.7465,1.4961,0.454,949,5.2393,2.481,100.9527,757,316,1382,101.2624
0.0239,2.0,4,232,271,302,474,0.3744,304,0.3444,0.088,0.3917,802,0.3338,0.0403,0.3325,0.4863,0.3225,0.5048,0.6625,0.3891,0.0837,0.5619,151,0.6086,0.269,0.1663,2.3804,0.5276,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0274,0.7583,0.2179,232,425.1297,57.1626,10.7731,17.7465,1.4961,0.4743,1032,5.2078,2.5051,100.9303,876,4,1382,110.3441
0.0514,1.0,4,235,255,250,396,0.3396,8,0.3435,0.0689,0.4351,750,0.3096,0.043,0.3608,0.5524,0.3921,0.5208,0.7659,0.3979,0.0717,0.6564,67,0.4284,0.2341,0.1981,2.4161,0.6898,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1882,0.8446,0.4092,232,425.1292,57.1531,10.7731,17.7465,1.8073,0.454,949,5.2393,2.481,100.9527,757,316,1382,72.0467
0.0708,,56,232,252,302,455,0.3744,235,0.3296,0.0525,0.4224,777,0.2795,0.0447,0.31,0.4655,0.3427,0.4783,0.7831,0.3453,0.0447,0.5019,940,0.6781,0.2124,0.1514,2.3712,0.4261,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4941,0.7271,0.4012,232,425.1191,57.0965,10.7731,17.7465,1.4961,0.4411,1011,5.2154,2.4394,100.7124,777,1349,1391,28.4167
0.0421,1.0,73,67,254,304,395,0.3744,304,0.2612,0.0503,0.3485,756,0.1427,0.038,0.2964,0.5083,0.4175,0.4391,0.8074,0.3533,0.0375,0.5967,250,0.2285,0.1694,0.1391,2.3671,0.274,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.3412,0.7135,0.4172,232,425.1185,57.0862,10.7731,17.7465,1.8365,0.4694,1033,5.2518,2.459,101.0104,756,55,1388,60.9888
0.0708,3.0,4,232,255,250,396,0.3744,250,0.3112,0.0502,0.4044,796,0.2172,0.0426,0.3034,0.4912,0.3533,0.4697,0.8073,0.3666,0.0298,0.5721,52,0.7247,0.2018,0.154,2.3631,0.4395,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5184,0.7359,0.4411,232,425.2148,57.3735,10.7731,17.7465,1.4961,0.4559,971,5.2176,2.5799,100.7059,751,319,1388,100.3152
